source,target,topic,similarity,heuristic_relation,relation_label,source_stance,target_stance,source_sentence,target_sentence
340,368,school uniforms,0.6821946501731873,support,,pro,pro,Cele mai multe probleme legate de aplicarea regulilor uniforme în SUA se datorează faptului că uniforma este voluntară sau studenților li se permite să renunțe la ea.,"Prin Knownroads (Proprie lucrare) [Domeniu public], prin Wikimedia Commons. Conform statisticilor raportate de școală și a administratorului școlii, mandatul de uniforme în campusuri a redus întârzierile, cursurile sărite, suspendările și recomandările disciplinare în rândul elevilor."
340,480,school uniforms,0.6679191589355469,attack,,pro,contra,Cele mai multe probleme legate de aplicarea regulilor uniforme în SUA se datorează faptului că uniforma este voluntară sau studenților li se permite să renunțe la ea.,"Dar, conform rapoartelor publicate, unii studenți nu au fost la fel de receptivi la idee; un elev de liceu a spus că o politică obligatorie privind uniforma școlară ar fi „îngrozitoare” și ar cauza doar mai multe probleme."
341,380,school uniforms,0.666132926940918,support,,pro,pro,Elevii sunt adesea atât de concentrați pe garderoba lor încât le distrage atenția de la învățare.,"În plus, tendințele modei care distrag atenția și îmbrăcămintea simbol al statutului sunt eliminate, permițând studenților să se concentreze mai mult pe obiectivele lor academice."
342,405,school uniforms,0.7763002514839172,support,,pro,pro,Părinții doresc ca copiii lor să fie educați și să se comporte bine; un studiu din 1994 demonstrează că elevii care poartă uniformă la școală sunt bine percepuți de profesori.,Majoritatea părinților și educatorilor susțin uniformele școlare obligatorii.
342,384,school uniforms,0.7530719041824341,support,,pro,pro,Părinții doresc ca copiii lor să fie educați și să se comporte bine; un studiu din 1994 demonstrează că elevii care poartă uniformă la școală sunt bine percepuți de profesori.,"Ei cred că elevii se simt mai profesioniști și simt că aparțin ceva atunci când poartă uniforme școlare, încurajându-i ca urmare să se comporte în consecință."
342,408,school uniforms,0.6828534603118896,support,,pro,pro,Părinții doresc ca copiii lor să fie educați și să se comporte bine; un studiu din 1994 demonstrează că elevii care poartă uniformă la școală sunt bine percepuți de profesori.,"Un studiu din 2007, evaluat de colegi, a constatat că, după introducerea uniformelor, „Profesorii au perceput o creștere a nivelului de respect, grijă și încredere... în întreaga școală” și au spus că „elevii sunt făcuți să se simtă „importanți” și ca și cum ar fi parte dintr-o echipă purtând o uniformă”."
348,397,school uniforms,0.8055124878883362,support,,pro,pro,"Tema 3: Uniformele vor facilita identificarea celor care nu sunt de la școală și, prin urmare, vor crește securitatea/siguranța.","Solicitarea uniformelor sporește securitatea școlii, permițând identificarea non-studentilor care încearcă să intre în campus."
348,407,school uniforms,0.6647568941116333,support,,pro,pro,"Tema 3: Uniformele vor facilita identificarea celor care nu sunt de la școală și, prin urmare, vor crește securitatea/siguranța.",Uniformele școlare pot îmbunătăți prezența și disciplina.
349,404,school uniforms,0.7067878246307373,support,,pro,pro,Susținătorii susțin în continuare că uniformele îmbunătățesc prezența.,Uniformele încurajează și reflectă asemănarea.
353,494,school uniforms,0.7025147676467896,attack,,pro,contra,"Uniformele școlare îndepărtează acești factori din mediul social din școală, eliberând astfel elevii de presiunea de a se integra.",Uniformele școlare din școlile publice subminează promisiunea unei educații gratuite prin impunerea unei cheltuieli suplimentare familiilor.
353,493,school uniforms,0.6991888284683228,attack,,pro,contra,"Uniformele școlare îndepărtează acești factori din mediul social din școală, eliberând astfel elevii de presiunea de a se integra.",Uniformele școlare de astăzi par mai degrabă o măsură punitivă menită să le refuze elevilor dreptul la libertatea de exprimare și la individualitate.
353,492,school uniforms,0.6862851977348328,attack,,pro,contra,"Uniformele școlare îndepărtează acești factori din mediul social din școală, eliberând astfel elevii de presiunea de a se integra.","Școlile petrec atât de mult timp încercând să-și țină elevii sub control, încât ajung să zdrobească scânteile cu care s-au născut unii dintre acești copii... Uniformele pun în pericol capacitatea tinerilor Americii de a se exprima, de a deveni oamenii care își doresc să fie."
354,448,school uniforms,0.7565066814422607,attack,,pro,contra,"Oamenii care sunt pentru uniforme spun că promovează conformitatea socială, astfel încât cei mai puțin de făcut nu trebuie să fie presați să țină pasul cu contemporanii lor înstăriți.","În ceea ce privește dezvoltarea personală, uniformele promovează mai degrabă conformitatea decât individualitatea."
355,384,school uniforms,0.6591769456863403,support,,pro,pro,Elevii în uniformă se simt uniți și conectați.,"Ei cred că elevii se simt mai profesioniști și simt că aparțin ceva atunci când poartă uniforme școlare, încurajându-i ca urmare să se comporte în consecință."
358,379,school uniforms,0.7178882360458374,support,,pro,pro,Oficialii școlii din Chicago au constatat o scădere a violenței bandelor după ce au adoptat uniforme școlare.,"Școlile din Birmingham au raportat o scădere a incidentelor cu arme și droguri, iar școlile din Houston au raportat o scădere a criminalității violente."
358,361,school uniforms,0.7018904089927673,support,,pro,pro,Oficialii școlii din Chicago au constatat o scădere a violenței bandelor după ce au adoptat uniforme școlare.,Școlile primare cu uniforme obligatorie au înregistrat o uşoară scădere a problemelor de disciplină.
359,399,school uniforms,0.7806119918823242,support,,pro,pro,"Deși uniformele au fost un pilon de bază al școlilor private, școlile publice nu s-au urcat pe val până în 1994, când Districtul școlar din Long Beach California a integrat uniformele școlare pentru a aborda problemele de siguranță care provoacă districtul.","În Long Beach , California , primul district care a avut o politică de uniformă obligatorie pe scară largă în școlile publice , rapoartele inițiale privind scăderea criminalității și a disciplinei au fost uimitoare."
359,398,school uniforms,0.6827796697616577,support,,pro,pro,"Deși uniformele au fost un pilon de bază al școlilor private, școlile publice nu s-au urcat pe val până în 1994, când Districtul școlar din Long Beach California a integrat uniformele școlare pentru a aborda problemele de siguranță care provoacă districtul.","Aceste statistici oferite de Long Beach sunt adesea citate ca un factor de descurajare dovedit a violenţei în şcoală , după adoptarea unei politici de uniformă obligatorie în 1994 ."
360,384,school uniforms,0.7723155617713928,support,,pro,pro,"Menționați cum purtarea uniformei poate influența dezvoltarea personalității elevilor, insuflându-le dorința de a arăta îngrijit, de a-și dezvolta abilitățile de lucru etc.","Ei cred că elevii se simt mai profesioniști și simt că aparțin ceva atunci când poartă uniforme școlare, încurajându-i ca urmare să se comporte în consecință."
360,420,school uniforms,0.7508758306503296,attack,,pro,contra,"Menționați cum purtarea uniformei poate influența dezvoltarea personalității elevilor, insuflându-le dorința de a arăta îngrijit, de a-și dezvolta abilitățile de lucru etc.","Uniformele școlare pot fi urâte și/sau nemăgulitoare, iar nevoia de a purta ceva neatractiv sau nemăgulitor nu este bună pentru imaginea de sine a elevilor."
360,448,school uniforms,0.7369365692138672,attack,,pro,contra,"Menționați cum purtarea uniformei poate influența dezvoltarea personalității elevilor, insuflându-le dorința de a arăta îngrijit, de a-și dezvolta abilitățile de lucru etc.","În ceea ce privește dezvoltarea personală, uniformele promovează mai degrabă conformitatea decât individualitatea."
361,368,school uniforms,0.6998878717422485,support,,pro,pro,Școlile primare cu uniforme obligatorie au înregistrat o uşoară scădere a problemelor de disciplină.,"Prin Knownroads (Proprie lucrare) [Domeniu public], prin Wikimedia Commons. Conform statisticilor raportate de școală și a administratorului școlii, mandatul de uniforme în campusuri a redus întârzierile, cursurile sărite, suspendările și recomandările disciplinare în rândul elevilor."
361,390,school uniforms,0.671727180480957,support,,pro,pro,Școlile primare cu uniforme obligatorie au înregistrat o uşoară scădere a problemelor de disciplină.,"În toată țara , statistici similare abundă ; de exemplu , la Ruffner Middle School din Norfolk , VA , numărul de recomandări disciplinare a scăzut cu 42 % odată ce uniformele au fost aplicate ."
363,407,school uniforms,0.7588325142860413,support,,pro,pro,Profesorii au fost de acord în mod covârșitor că uniformele școlare au îmbunătățit mediul de învățare.,Uniformele școlare pot îmbunătăți prezența și disciplina.
337,363,school uniforms,0.6858763694763184,support,,pro,pro,"Școlile spun, de asemenea, că uniformele ajută la stabilirea unor standarde academice înalte.",Profesorii au fost de acord în mod covârșitor că uniformele școlare au îmbunătățit mediul de învățare.
363,408,school uniforms,0.6616934537887573,support,,pro,pro,Profesorii au fost de acord în mod covârșitor că uniformele școlare au îmbunătățit mediul de învățare.,"Un studiu din 2007, evaluat de colegi, a constatat că, după introducerea uniformelor, „Profesorii au perceput o creștere a nivelului de respect, grijă și încredere... în întreaga școală” și au spus că „elevii sunt făcuți să se simtă „importanți” și ca și cum ar fi parte dintr-o echipă purtând o uniformă”."
366,417,school uniforms,0.6971613168716431,attack,,pro,contra,"De asemenea, este de remarcat faptul că uniformele nu trebuie să fie neapărat scumpe, ele pot fi pur și simplu niște pantaloni și pulovere.","Pur și simplu, uniformele sunt în general antipatice!"
366,440,school uniforms,0.6771122813224792,attack,,pro,contra,"De asemenea, este de remarcat faptul că uniformele nu trebuie să fie neapărat scumpe, ele pot fi pur și simplu niște pantaloni și pulovere.",Uniformele pot fi mai scumpe pentru o familie care cumpără din magazinele second-hand sau care se bazează pe haine de la prieteni și familie .
366,442,school uniforms,0.6626019477844238,attack,,pro,contra,"De asemenea, este de remarcat faptul că uniformele nu trebuie să fie neapărat scumpe, ele pot fi pur și simplu niște pantaloni și pulovere.",Unele uniforme sunt confecționate din țesături neplăcute care te vor face să te mâncărimi de la prima clasă la ultima clasă.
367,371,school uniforms,0.7778071165084839,support,,pro,pro,"Ideea unei uniforme școlare este ca elevii să poarte uniforma la școală, dar să nu poarte uniforma, să zicem, la o discotecă sau la alte evenimente în afara școlii.","Costul mediu de îmbrăcăminte per copil în școlile cu uniformă de elev este semnificativ mai mic decât cel din școlile fără uniforme... Alese de fiecare școală, uniformele școlare oferă elevilor o identitate școlară, întăresc școala și spiritul și mândria individuală - nu spre deosebire de modul în care o uniformă de echipă de atletism construiește identitatea echipei, moralul și stima de sine."
367,441,school uniforms,0.7510650157928467,attack,,pro,contra,"Ideea unei uniforme școlare este ca elevii să poarte uniforma la școală, dar să nu poarte uniforma, să zicem, la o discotecă sau la alte evenimente în afara școlii.","Din nou, dacă era nevoie de mai multă disciplină, cum beneficiază uniformele școlare?"
367,493,school uniforms,0.7345480918884277,attack,,pro,contra,"Ideea unei uniforme școlare este ca elevii să poarte uniforma la școală, dar să nu poarte uniforma, să zicem, la o discotecă sau la alte evenimente în afara școlii.",Uniformele școlare de astăzi par mai degrabă o măsură punitivă menită să le refuze elevilor dreptul la libertatea de exprimare și la individualitate.
368,441,school uniforms,0.7123175859451294,attack,,pro,contra,"Prin Knownroads (Proprie lucrare) [Domeniu public], prin Wikimedia Commons. Conform statisticilor raportate de școală și a administratorului școlii, mandatul de uniforme în campusuri a redus întârzierile, cursurile sărite, suspendările și recomandările disciplinare în rândul elevilor.","Din nou, dacă era nevoie de mai multă disciplină, cum beneficiază uniformele școlare?"
368,493,school uniforms,0.7116968035697937,attack,,pro,contra,"Prin Knownroads (Proprie lucrare) [Domeniu public], prin Wikimedia Commons. Conform statisticilor raportate de școală și a administratorului școlii, mandatul de uniforme în campusuri a redus întârzierile, cursurile sărite, suspendările și recomandările disciplinare în rândul elevilor.",Uniformele școlare de astăzi par mai degrabă o măsură punitivă menită să le refuze elevilor dreptul la libertatea de exprimare și la individualitate.
368,377,school uniforms,0.7043131589889526,support,,pro,pro,"Prin Knownroads (Proprie lucrare) [Domeniu public], prin Wikimedia Commons. Conform statisticilor raportate de școală și a administratorului școlii, mandatul de uniforme în campusuri a redus întârzierile, cursurile sărite, suspendările și recomandările disciplinare în rândul elevilor.","Cercetările au arătat că printre elevii de gimnaziu și liceu, uniformele reduc absențele în medie cu o jumătate de zi în fiecare an școlar."
369,420,school uniforms,0.6632852554321289,attack,,pro,contra,O „perturbare substanțială” are loc atunci când administratorii școlii sau profesorii nu pot continua cu activitățile școlare obișnuite din cauza interferenței cauzate de îmbrăcămintea unui elev.,"Uniformele școlare pot fi urâte și/sau nemăgulitoare, iar nevoia de a purta ceva neatractiv sau nemăgulitor nu este bună pentru imaginea de sine a elevilor."
338,369,school uniforms,0.6575506925582886,support,,pro,pro,"Ideea este că elevii nu pot pleca cu ușurință de la școală fără a fi imediat identificați de publicul larg colaborator, reținuți și predați școlii lor pentru pedeapsă.",O „perturbare substanțială” are loc atunci când administratorii școlii sau profesorii nu pot continua cu activitățile școlare obișnuite din cauza interferenței cauzate de îmbrăcămintea unui elev.
368,369,school uniforms,0.652015209197998,support,,pro,pro,"Prin Knownroads (Proprie lucrare) [Domeniu public], prin Wikimedia Commons. Conform statisticilor raportate de școală și a administratorului școlii, mandatul de uniforme în campusuri a redus întârzierile, cursurile sărite, suspendările și recomandările disciplinare în rândul elevilor.",O „perturbare substanțială” are loc atunci când administratorii școlii sau profesorii nu pot continua cu activitățile școlare obișnuite din cauza interferenței cauzate de îmbrăcămintea unui elev.
371,457,school uniforms,0.7433334589004517,attack,,pro,contra,"Costul mediu de îmbrăcăminte per copil în școlile cu uniformă de elev este semnificativ mai mic decât cel din școlile fără uniforme... Alese de fiecare școală, uniformele școlare oferă elevilor o identitate școlară, întăresc școala și spiritul și mândria individuală - nu spre deosebire de modul în care o uniformă de echipă de atletism construiește identitatea echipei, moralul și stima de sine.","Cred că nu ar trebui să mai purtăm uniforme, copiii nu au libertatea de a purta ceea ce își doresc și uniformele costă uneori mai mult decât ceea ce vor familiile să plătească doar o uniformă!"
371,420,school uniforms,0.7107622623443604,attack,,pro,contra,"Costul mediu de îmbrăcăminte per copil în școlile cu uniformă de elev este semnificativ mai mic decât cel din școlile fără uniforme... Alese de fiecare școală, uniformele școlare oferă elevilor o identitate școlară, întăresc școala și spiritul și mândria individuală - nu spre deosebire de modul în care o uniformă de echipă de atletism construiește identitatea echipei, moralul și stima de sine.","Uniformele școlare pot fi urâte și/sau nemăgulitoare, iar nevoia de a purta ceva neatractiv sau nemăgulitor nu este bună pentru imaginea de sine a elevilor."
372,442,school uniforms,0.6533292531967163,attack,,pro,contra,"Există numeroase moduri diferite în care elevii își pot adăuga nota personală uniformelor școlare, cum ar fi un stil de păr diferit, utilizarea unei oje grozave, adăugarea de accesorii precum nasturi, șosete, eșarfe și lista poate continua.",Unele uniforme sunt confecționate din țesături neplăcute care te vor face să te mâncărimi de la prima clasă la ultima clasă.
374,450,school uniforms,0.6564137935638428,attack,,pro,contra,"Mulți elevi simt că sunt judecați în funcție de ceea ce poartă de către alți elevi, precum și de către profesori și administratori.","Aceiași copii vor fi hărțuiți, indiferent dacă școala are uniforme sau nu."
376,492,school uniforms,0.6832313537597656,attack,,pro,contra,Nu ne putem permite să permitem școlilor noastre să fie folosite ca laboratoare și copiilor noștri să fie folosiți ca cobai pentru noi moduri discutabile fondate în vanitate și bazate pe presupuneri.,"Școlile petrec atât de mult timp încercând să-și țină elevii sub control, încât ajung să zdrobească scânteile cu care s-au născut unii dintre acești copii... Uniformele pun în pericol capacitatea tinerilor Americii de a se exprima, de a deveni oamenii care își doresc să fie."
371,377,school uniforms,0.6987501382827759,support,,pro,pro,"Costul mediu de îmbrăcăminte per copil în școlile cu uniformă de elev este semnificativ mai mic decât cel din școlile fără uniforme... Alese de fiecare școală, uniformele școlare oferă elevilor o identitate școlară, întăresc școala și spiritul și mândria individuală - nu spre deosebire de modul în care o uniformă de echipă de atletism construiește identitatea echipei, moralul și stima de sine.","Cercetările au arătat că printre elevii de gimnaziu și liceu, uniformele reduc absențele în medie cu o jumătate de zi în fiecare an școlar."
377,418,school uniforms,0.6681870222091675,attack,,pro,contra,"Cercetările au arătat că printre elevii de gimnaziu și liceu, uniformele reduc absențele în medie cu o jumătate de zi în fiecare an școlar.","Să luăm cazul elevilor de la Școala Publică din județul Harford, în care 87,9% sunt puternic defavorizați de sistemul de uniformă obligatorie."
353,378,school uniforms,0.6733267307281494,support,,pro,pro,"Uniformele școlare îndepărtează acești factori din mediul social din școală, eliberând astfel elevii de presiunea de a se integra.",Uniformele elimină această presiune și permit ca atenția elevilor să fie îndreptată spre învățare și creștere.
361,379,school uniforms,0.652584433555603,support,,pro,pro,Școlile primare cu uniforme obligatorie au înregistrat o uşoară scădere a problemelor de disciplină.,"Școlile din Birmingham au raportat o scădere a incidentelor cu arme și droguri, iar școlile din Houston au raportat o scădere a criminalității violente."
380,420,school uniforms,0.6500375270843506,attack,,pro,contra,"În plus, tendințele modei care distrag atenția și îmbrăcămintea simbol al statutului sunt eliminate, permițând studenților să se concentreze mai mult pe obiectivele lor academice.","Uniformele școlare pot fi urâte și/sau nemăgulitoare, iar nevoia de a purta ceva neatractiv sau nemăgulitor nu este bună pentru imaginea de sine a elevilor."
381,441,school uniforms,0.6957079172134399,attack,,pro,contra,O treime dintre elevi au raportat beneficii pentru purtarea uniformelor școlare.,"Din nou, dacă era nevoie de mai multă disciplină, cum beneficiază uniformele școlare?"
381,384,school uniforms,0.6856989860534668,support,,pro,pro,O treime dintre elevi au raportat beneficii pentru purtarea uniformelor școlare.,"Ei cred că elevii se simt mai profesioniști și simt că aparțin ceva atunci când poartă uniforme școlare, încurajându-i ca urmare să se comporte în consecință."
360,381,school uniforms,0.6712291240692139,support,,pro,pro,"Menționați cum purtarea uniformei poate influența dezvoltarea personalității elevilor, insuflându-le dorința de a arăta îngrijit, de a-și dezvolta abilitățile de lucru etc.",O treime dintre elevi au raportat beneficii pentru purtarea uniformelor școlare.
384,408,school uniforms,0.8016146421432495,support,,pro,pro,"Ei cred că elevii se simt mai profesioniști și simt că aparțin ceva atunci când poartă uniforme școlare, încurajându-i ca urmare să se comporte în consecință.","Un studiu din 2007, evaluat de colegi, a constatat că, după introducerea uniformelor, „Profesorii au perceput o creștere a nivelului de respect, grijă și încredere... în întreaga școală” și au spus că „elevii sunt făcuți să se simtă „importanți” și ca și cum ar fi parte dintr-o echipă purtând o uniformă”."
384,407,school uniforms,0.7557505369186401,support,,pro,pro,"Ei cred că elevii se simt mai profesioniști și simt că aparțin ceva atunci când poartă uniforme școlare, încurajându-i ca urmare să se comporte în consecință.",Uniformele școlare pot îmbunătăți prezența și disciplina.
390,429,school uniforms,0.669878363609314,attack,,pro,contra,"În toată țara , statistici similare abundă ; de exemplu , la Ruffner Middle School din Norfolk , VA , numărul de recomandări disciplinare a scăzut cu 42 % odată ce uniformele au fost aplicate .","Chiar și cu aceste statistici convingătoare, totuși, există și alte statistici care susțin că uniformele nu sunt atât de benefice pe cât sunt încurajați să creadă administratorii școlii și părinții."
368,390,school uniforms,0.6581177711486816,support,,pro,pro,"Prin Knownroads (Proprie lucrare) [Domeniu public], prin Wikimedia Commons. Conform statisticilor raportate de școală și a administratorului școlii, mandatul de uniforme în campusuri a redus întârzierile, cursurile sărite, suspendările și recomandările disciplinare în rândul elevilor.","În toată țara , statistici similare abundă ; de exemplu , la Ruffner Middle School din Norfolk , VA , numărul de recomandări disciplinare a scăzut cu 42 % odată ce uniformele au fost aplicate ."
397,407,school uniforms,0.710615873336792,support,,pro,pro,"Solicitarea uniformelor sporește securitatea școlii, permițând identificarea non-studentilor care încearcă să intre în campus.",Uniformele școlare pot îmbunătăți prezența și disciplina.
367,397,school uniforms,0.6783831119537354,support,,pro,pro,"Ideea unei uniforme școlare este ca elevii să poarte uniforma la școală, dar să nu poarte uniforma, să zicem, la o discotecă sau la alte evenimente în afara școlii.","Solicitarea uniformelor sporește securitatea școlii, permițând identificarea non-studentilor care încearcă să intre în campus."
398,399,school uniforms,0.6697338819503784,support,,pro,pro,"Aceste statistici oferite de Long Beach sunt adesea citate ca un factor de descurajare dovedit a violenţei în şcoală , după adoptarea unei politici de uniformă obligatorie în 1994 .","În Long Beach , California , primul district care a avut o politică de uniformă obligatorie pe scară largă în școlile publice , rapoartele inițiale privind scăderea criminalității și a disciplinei au fost uimitoare."
403,405,school uniforms,0.7091588973999023,support,,pro,pro,Uniformele școlare pot economisi bani pentru părinți.,Majoritatea părinților și educatorilor susțin uniformele școlare obligatorii.
403,407,school uniforms,0.6567319631576538,support,,pro,pro,Uniformele școlare pot economisi bani pentru părinți.,Uniformele școlare pot îmbunătăți prezența și disciplina.
404,448,school uniforms,0.7020650506019592,attack,,pro,contra,Uniformele încurajează și reflectă asemănarea.,"În ceea ce privește dezvoltarea personală, uniformele promovează mai degrabă conformitatea decât individualitatea."
405,419,school uniforms,0.7113994359970093,attack,,pro,contra,Majoritatea părinților și educatorilor susțin uniformele școlare obligatorii.,"Dacă te gândești la când erai copil, îți vei aminti că cei mai mulți dintre noi uram să purtăm uniforma școlară."
407,441,school uniforms,0.8295961618423462,attack,,pro,contra,Uniformele școlare pot îmbunătăți prezența și disciplina.,"Din nou, dacă era nevoie de mai multă disciplină, cum beneficiază uniformele școlare?"
360,408,school uniforms,0.7183347940444946,support,,pro,pro,"Menționați cum purtarea uniformei poate influența dezvoltarea personalității elevilor, insuflându-le dorința de a arăta îngrijit, de a-și dezvolta abilitățile de lucru etc.","Un studiu din 2007, evaluat de colegi, a constatat că, după introducerea uniformelor, „Profesorii au perceput o creștere a nivelului de respect, grijă și încredere... în întreaga școală” și au spus că „elevii sunt făcuți să se simtă „importanți” și ca și cum ar fi parte dintr-o echipă purtând o uniformă”."
408,441,school uniforms,0.7077627778053284,attack,,pro,contra,"Un studiu din 2007, evaluat de colegi, a constatat că, după introducerea uniformelor, „Profesorii au perceput o creștere a nivelului de respect, grijă și încredere... în întreaga școală” și au spus că „elevii sunt făcuți să se simtă „importanți” și ca și cum ar fi parte dintr-o echipă purtând o uniformă”.","Din nou, dacă era nevoie de mai multă disciplină, cum beneficiază uniformele școlare?"
360,409,school uniforms,0.6800341010093689,support,,pro,pro,"Menționați cum purtarea uniformei poate influența dezvoltarea personalității elevilor, insuflându-le dorința de a arăta îngrijit, de a-și dezvolta abilitățile de lucru etc.",Un studiu evaluat de colegi din 2012 a constatat că 54 % dintre elevii de clasa a VIII-a au spus că își pot exprima în continuare individualitatea purtând uniforme școlare.
381,409,school uniforms,0.667280912399292,support,,pro,pro,O treime dintre elevi au raportat beneficii pentru purtarea uniformelor școlare.,Un studiu evaluat de colegi din 2012 a constatat că 54 % dintre elevii de clasa a VIII-a au spus că își pot exprima în continuare individualitatea purtând uniforme școlare.
384,409,school uniforms,0.6664759516716003,support,,pro,pro,"Ei cred că elevii se simt mai profesioniști și simt că aparțin ceva atunci când poartă uniforme școlare, încurajându-i ca urmare să se comporte în consecință.",Un studiu evaluat de colegi din 2012 a constatat că 54 % dintre elevii de clasa a VIII-a au spus că își pot exprima în continuare individualitatea purtând uniforme școlare.
410,430,school uniforms,0.668614387512207,attack,,pro,contra,"Avem un stil de uniforme pentru fete care este mai confortabil, practic și mai potrivit pentru forma unei fete.","Multe fete, de exemplu, nu le place să poarte fuste sau rochii, ceea ce necesită majoritatea uniformelor fetelor."
415,422,school uniforms,0.7257927656173706,support,,contra,contra,"Ei pot da școlii un nume prost: dacă copiii unei școli sunt plecați cauzând probleme cu purtarea uniformei de la o școală, se poate reflecta prost asupra școlii și poate duce la ca mai puțini părinți să-și trimită copiii acolo.",Costul uniformei înseamnă adesea că părinților le displace și poate duce la o relație proastă între ei și școală.
415,458,school uniforms,0.6889691948890686,support,,contra,contra,"Ei pot da școlii un nume prost: dacă copiii unei școli sunt plecați cauzând probleme cu purtarea uniformei de la o școală, se poate reflecta prost asupra școlii și poate duce la ca mai puțini părinți să-și trimită copiii acolo.",Este evident că sunt multe lucruri pe care le poți spune împotriva uniformelor școlare .
417,456,school uniforms,0.7129594087600708,support,,contra,contra,"Pur și simplu, uniformele sunt în general antipatice!","În lipsa argumentelor în favoarea, uniformele devin o cămașă de forță care este forțată asupra celor care le supără de dragul uciderii spiritului lor."
417,458,school uniforms,0.7087627649307251,support,,contra,contra,"Pur și simplu, uniformele sunt în general antipatice!",Este evident că sunt multe lucruri pe care le poți spune împotriva uniformelor școlare .
417,465,school uniforms,0.6984167695045471,support,,contra,contra,"Pur și simplu, uniformele sunt în general antipatice!","În al patrulea rând, uniformele chiar atrag bătăușii!"
418,480,school uniforms,0.7003381848335266,support,,contra,contra,"Să luăm cazul elevilor de la Școala Publică din județul Harford, în care 87,9% sunt puternic defavorizați de sistemul de uniformă obligatorie.","Dar, conform rapoartelor publicate, unii studenți nu au fost la fel de receptivi la idee; un elev de liceu a spus că o politică obligatorie privind uniforma școlară ar fi „îngrozitoare” și ar cauza doar mai multe probleme."
415,418,school uniforms,0.6844061017036438,support,,contra,contra,"Ei pot da școlii un nume prost: dacă copiii unei școli sunt plecați cauzând probleme cu purtarea uniformei de la o școală, se poate reflecta prost asupra școlii și poate duce la ca mai puțini părinți să-și trimită copiii acolo.","Să luăm cazul elevilor de la Școala Publică din județul Harford, în care 87,9% sunt puternic defavorizați de sistemul de uniformă obligatorie."
418,494,school uniforms,0.6839512586593628,support,,contra,contra,"Să luăm cazul elevilor de la Școala Publică din județul Harford, în care 87,9% sunt puternic defavorizați de sistemul de uniformă obligatorie.",Uniformele școlare din școlile publice subminează promisiunea unei educații gratuite prin impunerea unei cheltuieli suplimentare familiilor.
367,419,school uniforms,0.7311528921127319,attack,,pro,contra,"Ideea unei uniforme școlare este ca elevii să poarte uniforma la școală, dar să nu poarte uniforma, să zicem, la o discotecă sau la alte evenimente în afara școlii.","Dacă te gândești la când erai copil, îți vei aminti că cei mai mulți dintre noi uram să purtăm uniforma școlară."
419,441,school uniforms,0.7164746522903442,support,,contra,contra,"Dacă te gândești la când erai copil, îți vei aminti că cei mai mulți dintre noi uram să purtăm uniforma școlară.","Din nou, dacă era nevoie de mai multă disciplină, cum beneficiază uniformele școlare?"
419,458,school uniforms,0.7159671783447266,support,,contra,contra,"Dacă te gândești la când erai copil, îți vei aminti că cei mai mulți dintre noi uram să purtăm uniforma școlară.",Este evident că sunt multe lucruri pe care le poți spune împotriva uniformelor școlare .
420,480,school uniforms,0.7288839817047119,support,,contra,contra,"Uniformele școlare pot fi urâte și/sau nemăgulitoare, iar nevoia de a purta ceva neatractiv sau nemăgulitor nu este bună pentru imaginea de sine a elevilor.","Dar, conform rapoartelor publicate, unii studenți nu au fost la fel de receptivi la idee; un elev de liceu a spus că o politică obligatorie privind uniforma școlară ar fi „îngrozitoare” și ar cauza doar mai multe probleme."
420,437,school uniforms,0.7258439064025879,support,,contra,contra,"Uniformele școlare pot fi urâte și/sau nemăgulitoare, iar nevoia de a purta ceva neatractiv sau nemăgulitor nu este bună pentru imaginea de sine a elevilor.","În plus, oponenții susțin că uniformele ar putea să nu fie confortabile pentru toți elevii, ceea ce va limita învățarea, deoarece studenții își fac griji pentru aspectul lor."
422,477,school uniforms,0.6934027671813965,support,,contra,contra,Costul uniformei înseamnă adesea că părinților le displace și poate duce la o relație proastă între ei și școală.,Unele familii se plâng de povara financiară a achiziționării de uniforme pe lângă alte haine ale copiilor lor.
422,429,school uniforms,0.6894543170928955,support,,contra,contra,Costul uniformei înseamnă adesea că părinților le displace și poate duce la o relație proastă între ei și școală.,"Chiar și cu aceste statistici convingătoare, totuși, există și alte statistici care susțin că uniformele nu sunt atât de benefice pe cât sunt încurajați să creadă administratorii școlii și părinții."
426,475,school uniforms,0.7720937728881836,support,,contra,contra,Costul ridicat este un alt motiv pentru care uniformele ar trebui interzise.,"În ceea ce privește utilizarea, uniformele se dovedesc a fi inconfortabile și costisitoare."
417,426,school uniforms,0.6967618465423584,support,,contra,contra,"Pur și simplu, uniformele sunt în general antipatice!",Costul ridicat este un alt motiv pentru care uniformele ar trebui interzise.
426,490,school uniforms,0.6955219507217407,support,,contra,contra,Costul ridicat este un alt motiv pentru care uniformele ar trebui interzise.,"Deși nu este evident, uniformele alimentează interese comerciale răutăcioase și ar trebui oprite înainte de a se pierde mai mulți bani irositi."
428,450,school uniforms,0.7395564317703247,support,,contra,contra,"Dacă copiii vor să agreseze un coleg de clasă, o vor face, indiferent ce poartă el.","Aceiași copii vor fi hărțuiți, indiferent dacă școala are uniforme sau nu."
428,476,school uniforms,0.6593189239501953,support,,contra,contra,"Dacă copiii vor să agreseze un coleg de clasă, o vor face, indiferent ce poartă el.","Uniformele școlare nu reduc hărțuirea - Indiferent în ce îmbrăcați elevii, ei vor găsi întotdeauna o modalitate de a judeca colegii lor."
